,project_id,foiv,7.1,7.1_other,14.2,14.3,14.4,7.2,7.2_other,7.1.6_total_once,7.1.6_total_regular,7.1.6_total_benefit_once,7.1.6_total_benefit_regular,9.5,9.6,9.7,2.1
560,95355,Роспотребнадзор,cit_no_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,высокая
561,105661,Минприроды России,cit_action,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
562,98248,Минфин России,foiv_no_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,высокая
563,95557,Минсельхоз России,cit_action,no_info,valid,invalid,valid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
564,100181,Минздрав России,actor_general,mystery,valid,invalid,valid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,высокая
565,102080,Минприроды России,cit_action,actor_specific,valid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
566,98613,Минтруд России,actor_general,mystery,valid,invalid,valid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
567,103199,Минприроды России,cit_action,foiv_cit_no_action,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
568,99369,Минстрой России,cit_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
569,100186,Роспотребнадзор,actor_general,no_info,valid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,высокая
570,101266,Ростехнадзор,actor_general,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
571,101266,Ростехнадзор,actor_general,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
572,102625,Минюст России,cit_action,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,valid,valid,invalid,высокая
573,101292,Минприроды России,cit_action,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
574,105632,Минсельхоз России,no_info,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
575,102073,Ростехнадзор,actor_general,foiv_no_action,valid,valid,valid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
576,97238,МЧС России,foiv_cit_no_action,no_info,invalid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
577,97238,МЧС России,foiv_cit_no_action,no_info,invalid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
578,101250,Ростехнадзор,cit_action,mystery,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
579,103163,Минтранс России,actor_specific,actor_specific,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
580,98883,Минпромторг России,cit_no_action,foiv_no_action,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,высокая
581,97231,Минфин России,foiv_no_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,высокая
582,96787,Минпромторг России,foiv_cit_no_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
583,93830,Минкультуры России,mystery,actor_specific,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
584,101895,Роспотребнадзор,cit_action,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
585,97838,Минфин России,actor_specific,no_info,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,invalid,средняя
586,102042,Минпросвещения России,actor_general,foiv_no_action,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
587,99358,Минфин России,actor_specific,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
588,100385,Минфин России,cit_no_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
589,106072,Минтранс России,actor_specific,foiv_no_action,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
590,97494,Минтранс России,actor_specific,mystery,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
591,101892,Минприроды России,cit_no_action,foiv_no_action,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
592,100940,Ростехнадзор,actor_general,foiv_no_action,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
593,100940,Минпромторг России,actor_general,foiv_no_action,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
594,97699,ФНС России,actor_specific,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,высокая
595,101268,Минтранс России,actor_specific,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
596,99155,Минтранс России,cit_no_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
597,98607,МЧС России,actor_general,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,высокая
598,98435,Минтранс России,actor_general,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
599,98899,Минстрой России,cit_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
600,98297,Минфин России,foiv_no_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,высокая
601,106050,Минтранс России,actor_specific,foiv_no_action,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
602,99719,Минсельхоз России,foiv_cit_no_action,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
603,100730,МЧС России,foiv_no_action,mystery,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
604,73292,Минпромторг России,actor_general,foiv_no_action,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
605,101875,Минприроды России,cit_action,foiv_cit_no_action,invalid,invalid,valid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
606,98863,Минприроды России,mystery,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
607,97641,Минстрой России,cit_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
608,97641,Минстрой России,cit_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
609,102435,Минприроды России,cit_action,foiv_cit_no_action,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
610,98067,Минприроды России,actor_specific,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,высокая
611,97646,Минвостокразвития России,actor_specific,foiv_action,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,высокая
612,102432,МВД России,cit_action,foiv_action,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
613,100533,Роспотребнадзор,cit_action,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
614,95979,Минсельхоз России,actor_specific,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
615,101687,Минсельхоз России,cit_action,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
616,102492,Минприроды России,cit_action,foiv_no_action,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
617,98691,Минсельхоз России,cit_action,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
618,102839,Минэнерго России,actor_specific,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
619,102839,Минэнерго России,actor_specific,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
620,100104,Ростехнадзор,actor_general,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
621,98696,Минтранс России,actor_specific,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
622,101821,Ростехнадзор,actor_specific,cit_no_action,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
623,92358,ФАС России,actor_specific,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
624,94893,Минфин России,actor_specific,foiv_no_action,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,высокая
625,99582,Минфин России,cit_action,mystery,valid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
626,97840,МЧС России,actor_general,mystery,valid,invalid,valid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,высокая
627,84496,Минфин России,actor_general,mystery,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,высокая
628,95722,Минздрав России,cit_action,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
629,95977,Минздрав России,actor_specific,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,invalid,высокая
630,97240,Минфин России,foiv_no_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,высокая
631,100763,Минпромторг России,actor_specific,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
632,100763,Минпромторг России,actor_specific,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
633,100763,Минпромторг России,actor_specific,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
634,102662,Минстрой России,cit_no_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
635,98698,МЧС России,foiv_cit_no_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
636,96968,ФНС России,foiv_cit_no_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,высокая
637,100797,Минсельхоз России,actor_general,foiv_no_action,valid,valid,valid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
638,100338,Минприроды России,cit_action,foiv_no_action,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
639,85588,Минкомсвязь России,actor_specific,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
640,99775,Минфин России,mystery,no_info,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
641,98402,Минстрой России,actor_specific,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
642,101289,Минприроды России,cit_action,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
643,99729,Роскосмос,actor_general,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
644,98405,Минфин России,actor_specific,foiv_no_action,valid,valid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
645,98253,Росавтодор,actor_specific,actor_specific,valid,valid,valid,valid,valid,invalid,invalid,invalid,invalid,valid,invalid,invalid,средняя
646,103149,Минтруд России,actor_specific,mystery,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
647,97224,Минпромторг России,cit_action,actor_specific,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
648,97016,Минтранс России,actor_specific,cit_action,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,высокая
649,97486,Минсельхоз России,cit_no_action,foiv_no_action,valid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
650,97486,Минсельхоз России,cit_no_action,foiv_no_action,valid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
651,101287,Минприроды России,cit_action,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
652,93646,ФАС России,mystery,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,высокая
653,106600,Минздрав России,actor_specific,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
654,101273,Ростехнадзор,actor_specific,mystery,valid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
655,99718,Минпромторг России,mystery,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
656,99512,Минэкономразвития России,cit_no_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,высокая
657,98606,МЧС России,actor_general,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,высокая
658,105412,Минтранс России,actor_specific,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
659,85314,Минсельхоз России,cit_no_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,высокая
660,105674,Минкомсвязь России,foiv_action,no_info,invalid,invalid,valid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
661,101449,Минпромторг России,actor_specific,foiv_no_action,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
662,98494,ФАС России,actor_specific,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
663,98004,Минтранс России,actor_specific,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
664,98004,Минтранс России,actor_specific,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
665,92162,Минэкономразвития России,no_info,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
666,96152,Минпромторг России,mystery,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
667,101218,Минпромторг России,actor_specific,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
668,97883,Минфин России,no_info,no_info,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
669,100798,Минсельхоз России,actor_specific,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,высокая
670,100798,Минсельхоз России,actor_specific,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,высокая
671,94634,Минэнерго России,actor_specific,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,высокая
672,98469,Минстрой России,cit_no_action,actor_general,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
673,100102,Ростехнадзор,actor_general,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
674,100754,Минсельхоз России,actor_specific,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,высокая
675,100754,Минсельхоз России,actor_specific,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,высокая
676,100754,Минсельхоз России,actor_specific,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,высокая
677,84452,Минприроды России,mystery,foiv_no_action,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
678,95349,Минпромторг России,actor_specific,no_info,valid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
679,98988,Минэнерго России,actor_general,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
680,105354,Минздрав России,actor_specific,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
681,102171,Минэкономразвития России,cit_no_action,foiv_no_action,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
682,101738,Минсельхоз России,cit_no_action,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
683,101738,Минсельхоз России,cit_no_action,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
684,100874,Росреестр,actor_general,cit_no_action,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
685,106522,Минздрав России,foiv_cit_no_action,mystery,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
686,105737,Минпромторг России,actor_specific,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
687,88919,Минздрав России,cit_action,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,высокая
688,99265,Минфин России,actor_specific,foiv_no_action,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
689,97139,Минтруд России,actor_general,actor_general,valid,invalid,valid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
690,93760,Минтранс России,actor_specific,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
691,102140,Минфин России,foiv_no_action,actor_specific,valid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
692,102140,Минфин России,foiv_no_action,actor_specific,valid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
693,99050,Минэнерго России,actor_specific,actor_specific,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
694,99050,Минэнерго России,actor_specific,actor_specific,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
695,102711,Минфин России,actor_specific,no_info,valid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
696,94784,Минстрой России,foiv_no_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,высокая
697,101736,Минфин России,actor_general,mystery,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,высокая
698,101736,Минфин России,actor_general,mystery,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,высокая
699,101504,Минсельхоз России,actor_specific,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
700,96027,Минэнерго России,actor_specific,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
701,99800,Минкомсвязь России,actor_specific,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
702,97360,Минвостокразвития России,actor_specific,foiv_no_action,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,invalid,высокая
703,101930,Минприроды России,actor_specific,mystery,valid,valid,valid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
704,100816,ФАС России,actor_specific,mystery,valid,valid,valid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
705,104221,Минсельхоз России,actor_general,mystery,valid,valid,valid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,высокая
706,101105,Минсельхоз России,actor_specific,foiv_no_action,valid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
707,101105,Минсельхоз России,actor_specific,foiv_no_action,valid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
708,97958,Минстрой России,foiv_cit_no_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,высокая
709,102921,Минобрнауки России,foiv_cit_no_action,no_info,valid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
710,102541,Минтранс России,cit_no_action,foiv_no_action,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
711,92849,Минсельхоз России,actor_specific,no_info,valid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
712,104226,Минприроды России,actor_specific,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
713,104219,Минприроды России,actor_specific,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
714,105952,Минстрой России,actor_specific,actor_general,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,высокая
715,100047,Росгвардия,cit_no_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
716,100047,Росгвардия,cit_no_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
717,105535,Минтранс России,actor_specific,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
718,102942,Минприроды России,foiv_no_action,actor_general,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,высокая
719,95462,ФНС России,actor_general,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
720,105364,Минздрав России,actor_specific,actor_general,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
721,105364,Минздрав России,actor_specific,actor_general,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
722,98973,Росгвардия,actor_specific,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
723,102373,Минтранс России,actor_specific,foiv_action,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
724,100272,Минэкономразвития России,actor_general,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
725,99060,Минсельхоз России,actor_general,actor_general,valid,valid,valid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
726,99060,Минсельхоз России,actor_general,actor_general,valid,valid,valid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
727,101739,Минсельхоз России,cit_no_action,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
728,101739,Минсельхоз России,cit_no_action,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
729,101739,Минсельхоз России,cit_no_action,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
730,81602,Минтранс России,actor_specific,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
731,94586,Минэнерго России,actor_specific,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,высокая
732,97131,Ростехнадзор,actor_specific,mystery,valid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
733,101362,Минкомсвязь России,actor_specific,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
734,94778,Минстрой России,cit_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
735,100618,Минфин России,actor_specific,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,высокая
736,106140,Минфин России,foiv_no_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
737,103056,Роспотребнадзор,foiv_cit_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
738,103056,Роспотребнадзор,foiv_cit_action,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
739,104227,Минтранс России,cit_action,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
740,102540,Минтранс России,actor_specific,foiv_no_action,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
741,102540,Минтранс России,actor_specific,foiv_no_action,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
742,101558,Минтранс России,actor_general,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
743,101560,Минсельхоз России,mystery,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
744,99239,Минфин России,actor_specific,foiv_no_action,valid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
745,101104,Минэкономразвития России,cit_action,foiv_action,valid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
746,99696,Минсельхоз России,cit_action,no_info,valid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
747,99450,Минэкономразвития России,mystery,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,высокая
748,103208,МЧС России,foiv_no_action,mystery,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
749,99808,Минкультуры России,foiv_no_action,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
750,101300,Минприроды России,cit_action,no_info,invalid,invalid,invalid,valid,valid,invalid,invalid,invalid,invalid,zero,zero,zero,средняя
751,99459,Минэкономразвития России,no_info,no_info,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,invalid,средняя
